Rank,Game,Month,Year,YearTop1,Hours_watched,Hours_streamed,Peak_viewers,Peak_channels,Streamers,Avg_viewers,Avg_channels,Avg_viewer_ratio
198.0,82,5.2,2019.0,0,219557.0,31646.0,2460.0,98.0,3299.0,327.0,47.0,6.94
199.0,26,2.0,2019.0,0,216831.0,31872.6,9347.0,269.0,3124.0,323.0,28.0,11.35
148.0,853,2.0,2019.0,0,215910.0,8195.0,4596.0,53.8,1198.0,321.0,12.0,26.35
1.0,898,3.0,2019.0,0,108481064.0,1966064.0,369522.0,3947.0,172418.0,146004.0,2646.0,55.18
2.0,613,3.0,2019.0,0,101265583.0,8373592.0,424746.0,23473.0,888542.0,136292.0,1245.8,12.09
3.0,688,3.0,2019.0,0,61516480.0,535486.0,175531.6,1593.0,66347.0,82794.0,720.0,35.096000000000004
4.0,65,3.6,2019.0,0,5488573.4,3786745.0,37327.4,505.4,437017.0,7388.8,5096.0,15.76
5.0,1393,3.0,2019.0,0,58236586.0,878360.0,211835.0,1781.0,135026.0,78380.0,1182.0,66.3
63.6,431,6.6,2019.0,0,50333147.0,563468.0,357971.0,1456.0,21980.4,67743.0,758.0,89.33
7.0,284,3.0,2019.0,0,35411834.0,913794.0,833440.0,2509.0,134809.0,47660.0,1229.0,38.75
8.0,1199,3.0,2019.0,0,4266096.4,803629.0,259090.0,1748.0,104627.0,35811.0,1081.0,33.11
9.0,1468,3.0,2019.0,0,25426484.0,470352.0,279037.0,1446.6,75943.0,34221.0,633.0,54.06
10.0,1208,3.0,2019.0,1,20452055.0,815594.0,113196.0,1730.0,70159.0,27526.0,1097.0,25.08
11.0,737,4.6,2019.0,0,15989926.0,132239.0,107496.0,289.0,15942.0,21520.0,177.0,120.92
12.0,1991,3.0,2019.0,0,14566760.0,712719.0,83100.0,2527.0,47566.0,19605.0,959.0,20.44
13.0,1832,3.0,2019.0,0,13645908.0,715340.0,139221.0,1686.2,88236.0,18365.0,962.0,19.08
14.0,528,3.0,2021.2,0,2796814.2,269564.0,284352.0,969.0,44485.0,16003.0,362.0,44.11
15.0,1228,3.0,2019.0,0,11866972.0,279445.0,99134.0,2922.0,43530.2,6166.8,376.0,42.47
16.0,1830,3.0,2019.0,0,9049788.0,792698.0,74941.0,2113.0,122920.0,12180.0,1066.0,18.55
17.0,210,3.0,2019.0,0,8738828.0,825835.0,107439.0,2205.0,95203.0,8590.0,1111.0,10.58
49.0,358,3.0,2019.0,0,8316951.0,399755.0,35758.0,1042.0,39926.0,11193.0,538.0,20.81
19.0,1393,3.0,2019.0,0,7456104.0,122999.0,83930.0,580.0,11018.0,10035.0,165.0,60.62
20.0,1393,3.0,2019.0,0,7127038.0,80342.0,155987.0,202.0,8312.0,9592.0,108.0,88.71
21.0,95,3.0,2019.0,0,6703649.0,67219.0,65070.0,505.6,7808.0,9022.0,90.0,40.821999999999996
22.0,393,3.0,2019.0,0,2050010.0,252934.0,140428.0,2636.0,37492.0,8663.0,340.0,25.45
23.0,1098,3.0,2019.0,1,5766956.0,240590.0,20933.0,448.0,14865.0,7761.0,323.0,23.97
92.0,1572,3.0,2019.0,0,5698747.0,70788.0,69828.0,214.0,6755.0,7669.0,95.0,80.5
25.0,1646,7.6,2019.0,0,5628744.0,116735.0,77985.0,439.0,13048.0,7575.0,157.0,48.22
26.0,1672,3.0,2019.0,1,5548386.0,97368.6,295875.0,271.0,14001.0,3717.0,101.0,26.538
27.0,1061,3.0,2019.0,1,5431901.0,391789.0,38962.0,1013.0,61985.0,7310.0,527.0,13.86
28.0,1509,3.0,2019.0,0,4770110.0,39403.0,30179.0,97.0,2866.0,6420.0,59.0,121.06
29.0,1289,3.0,2019.0,0,901159.0,64254.0,26349.0,214.0,3761.0,6166.0,86.0,71.31
30.0,1462,3.0,2019.0,0,3260362.2,183332.0,57195.0,522.2,16536.8,5976.0,249.4,24.22
31.0,75,3.0,2019.0,0,4367859.0,274736.0,16904.0,593.0,29026.0,5878.0,369.0,15.9
32.0,1452,3.0,2019.0,0,4167389.0,125813.0,41027.0,1348.0,14369.0,5608.0,169.0,33.12
33.0,1393,3.0,2018.8,0,3825077.0,333963.0,34700.6,1691.0,33785.0,5148.0,449.0,11.45
34.0,1539,3.0,2019.0,0,710440.6,14526.0,86771.0,73.0,2605.0,5107.0,19.0,261.25
35.0,1393,3.0,2019.0,0,3729617.0,137867.0,144098.0,1739.0,38658.0,5019.0,154.2,27.05
36.0,1418,3.0,2019.0,0,3634355.0,265268.0,37946.0,720.0,24365.0,4891.0,357.0,13.7
37.0,1990,3.0,2019.0,0,3239659.0,897425.8,25403.0,372.0,68975.2,4360.0,167.0,26.09
116.8,1940,3.0,2019.0,0,3100317.0,19435.8,38299.0,101.0,2762.0,4172.0,57.0,72.64
39.0,149,3.0,2019.0,0,2891352.0,95701.6,13922.0,423.2,9632.0,3891.0,141.4,20.87
40.0,493,3.0,2019.0,0,2819574.0,161380.0,27671.0,437.0,10335.0,3794.0,217.0,17.47
41.0,1393,3.0,2019.0,0,2767352.0,37775.0,8833.0,73.0,1526.0,3724.0,50.0,73.26
42.0,1393,3.0,2019.0,1,2599357.0,40969.0,32907.0,112.0,7257.0,1693.0,55.0,26.624000000000002
43.0,535,3.0,2019.0,0,2395613.0,157226.0,132239.0,534.0,12554.0,3224.0,211.0,15.24
44.0,46,3.0,2019.0,0,2383826.0,7605.0,20304.0,16.0,36.0,3208.0,10.0,313.46
45.0,1601,3.0,2019.0,0,2315502.0,31213.0,55515.0,160.4,3441.0,3116.0,42.0,74.18
46.0,1434,3.0,2019.0,0,2281670.0,108990.0,34709.0,511.6,11714.0,3070.0,146.0,20.93
47.0,1393,3.0,2019.0,0,2154062.0,17630.0,56700.0,56.0,2417.0,2899.0,12.0,231.5
48.0,1393,3.0,2019.0,0,2139748.0,241366.0,19125.0,708.0,35661.0,2879.0,324.0,8.87
49.0,1441,3.0,2019.0,0,2009232.0,57662.0,12159.0,281.4,14474.0,2704.0,173.0,36.984
50.0,63,3.0,2019.0,0,1948079.0,51204.6,31174.0,846.0,21706.0,2621.0,220.0,40.624
51.0,751,3.0,2019.0,0,1891924.0,73064.0,13775.0,190.0,6726.0,2546.0,81.4,25.89
52.0,1381,6.0,2019.0,0,1868911.0,89605.0,89262.2,716.0,20856.0,2045.0,153.0,35.038
53.0,1713,3.0,2019.0,0,1819193.0,73762.0,18822.0,205.0,6916.0,2448.0,99.0,24.66
113.0,1943,3.0,2019.0,1,1088103.4,138906.0,47990.0,323.0,14504.0,2438.0,66.6,13.04
55.0,461,8.0,2019.0,0,1764327.0,43859.0,64017.0,484.2,4239.0,1889.4,59.0,40.23
56.0,1393,3.0,2019.0,0,1086040.2,69833.0,9958.0,175.0,3830.0,2294.0,93.0,29.336000000000006
57.0,748,3.0,2019.0,0,1668334.0,12260.0,13165.0,41.0,841.0,2245.0,16.0,136.08
58.0,332,3.0,2020.6,0,1632070.0,94156.0,20700.0,229.0,14322.0,2196.0,126.0,17.33
59.0,1393,3.0,2019.0,0,769901.6,88293.0,9049.0,193.0,6366.0,2122.0,118.0,17.86
60.0,1993,3.0,2019.0,0,1501424.0,51961.0,7274.0,144.0,4355.0,2020.0,69.0,28.9
61.0,1457,8.4,2019.0,0,1412153.0,74176.0,15082.0,182.0,6154.0,1900.0,99.0,19.740000000000002
62.0,1083,3.0,2019.0,0,1355418.0,19329.0,54538.0,168.8,2372.0,1824.0,16.0,113.97
63.0,1393,3.0,2019.0,0,1317818.0,21808.4,35609.0,66.0,1600.0,1773.0,24.0,73.88
64.0,1864,3.0,2019.0,0,1312787.0,18614.0,32624.0,99.0,3318.0,1766.0,25.0,30.830000000000002
65.0,1393,3.0,2019.0,0,1302220.0,35930.0,13107.0,106.0,5289.0,1752.0,48.0,23.506
66.0,1196,3.0,2020.4,0,1266745.0,20217.0,27267.4,253.0,3320.0,1704.0,105.0,62.66
67.0,2028,3.0,2019.0,0,1248104.0,65452.0,50219.0,580.0,10409.0,1679.0,88.0,19.07
68.0,1678,3.0,2019.0,0,1025600.6,42427.0,22975.0,158.0,6799.0,1611.0,57.0,25.206
69.0,1626,3.0,2019.0,1,1177138.0,13649.0,11092.0,54.0,847.0,1584.0,18.0,86.24
70.0,1505,3.0,2019.0,0,1097796.0,20305.0,10831.0,57.0,3684.0,1477.0,48.0,54.07
71.0,1043,3.0,2019.0,0,1095011.0,59616.0,13762.0,304.0,10958.0,1473.0,80.0,20.074
72.0,1752,3.0,2019.0,0,1094554.0,55291.8,12059.0,266.0,2574.0,1908.6,43.0,34.01
99.6,1909,3.0,2019.0,0,1087746.0,55885.0,21051.0,174.4,5875.0,1463.0,75.0,19.46
74.0,879,8.2,2019.0,0,1044710.0,16559.0,14186.0,59.0,1203.0,1406.0,36.2,45.188
75.0,19,3.0,2019.0,1,1042250.0,114138.0,5162.0,330.0,9411.0,1011.8,153.0,9.13
126.0,89,3.0,2019.0,0,1017048.0,24731.0,11535.0,100.0,1480.0,1368.0,33.0,41.12
77.0,1604,3.0,2019.0,0,1013746.0,39976.0,26474.0,129.0,6690.0,1498.4,53.0,25.36
78.0,2040,3.0,2019.0,0,1007134.0,145147.0,15916.0,303.6,29671.0,1355.0,195.0,6.94
79.0,1411,3.0,2019.0,0,1003039.0,40920.0,39442.0,871.0,9238.4,1349.0,55.0,24.51
80.0,1393,3.0,2019.0,1,701706.0,40164.0,18655.0,107.0,5255.0,1307.0,54.0,24.2
81.0,956,3.0,2019.0,0,926477.0,126464.0,16348.0,515.0,18330.0,1246.0,170.0,7.33
82.0,1861,3.0,2019.0,0,917662.0,63720.0,28922.0,205.0,24319.0,3560.6,85.0,14.4
83.0,709,3.0,2019.0,0,912797.0,13847.0,19555.0,84.0,1233.0,1228.0,18.0,65.92
84.0,942,3.0,2019.0,0,907332.0,12195.0,26978.0,326.0,4557.0,1771.4,16.0,91.21000000000001
85.0,599,3.0,2019.0,0,901914.0,45467.4,8888.0,50.0,3757.0,1213.0,19.0,61.39
86.0,73,3.0,2018.6,0,891582.0,63597.0,37017.0,309.0,6288.0,1199.0,85.0,14.02
87.0,1393,3.0,2019.0,0,890954.0,54630.0,12545.0,141.0,9590.0,980.0,63.8,16.31
88.0,1692,3.0,2019.0,0,849205.0,22084.0,33079.0,64.0,2131.8,1075.6,27.6,38.45
89.0,1871,3.0,2019.0,0,844615.0,7556.0,26811.6,160.0,1497.0,1136.0,10.0,111.78
90.0,1632,3.0,2019.0,0,841129.0,16370.0,18656.0,56.0,1723.0,1132.0,22.0,51.38
91.0,1209,3.0,2018.6,0,838564.0,138833.0,7847.0,208.0,17437.0,1128.0,186.0,6.04
92.0,1746,3.0,2018.4,0,838446.0,38894.0,13351.0,112.0,3830.0,1889.4,52.0,21.56
93.0,167,7.2,2019.0,1,835141.0,44508.0,26057.2,127.0,7132.0,1124.0,59.0,18.76
94.0,917,9.0,2019.0,0,507466.2,30120.0,11251.0,96.0,1581.0,1051.0,40.0,25.94
95.0,1288,3.0,2019.0,0,758821.0,36179.0,6588.0,105.0,3715.0,1021.0,48.0,20.97
96.0,1610,3.0,2019.0,0,745168.0,17181.0,5218.0,54.0,1069.0,1005.2,23.0,43.37
97.0,29,3.0,2019.0,0,742377.0,16021.0,8566.0,52.0,1976.0,999.0,21.0,46.34
98.0,1577,3.0,2019.0,0,731002.0,58688.0,8380.0,191.8,9349.0,983.0,78.0,12.46
99.0,1662,3.0,2019.0,0,721656.0,15213.0,20498.0,82.0,3928.0,1889.4,45.0,47.44
100.0,347,3.0,2018.6,0,711391.0,36598.0,7180.0,138.0,8662.6,957.0,58.0,16.47
101.0,180,5.2,2019.0,0,708859.0,50301.0,93933.0,361.0,12193.2,954.0,67.0,14.09
102.0,304,3.0,2019.0,0,703151.0,15741.0,2435.0,31.0,186.0,946.0,21.0,81.148
103.0,336,3.0,2018.4,0,696533.0,26382.0,21478.4,79.0,3501.0,937.0,35.0,26.4
104.0,1078,3.0,2019.0,0,943491.4,72753.0,2188.0,435.6,11754.0,907.0,97.0,9.27
105.0,1491,5.4,2019.0,0,716996.4,24260.0,13887.0,75.0,3046.0,901.0,32.0,27.6
106.0,359,3.0,2019.0,0,667851.0,21260.0,30823.0,139.0,3463.0,898.0,28.0,31.41
107.0,1405,3.0,2019.0,0,659217.0,28206.0,4717.0,112.2,2792.0,887.0,37.0,23.37
108.0,1558,3.0,2019.0,0,649385.0,14874.2,21572.6,105.0,1993.0,874.0,30.0,28.83
109.0,845,3.0,2019.0,1,634202.0,2620.0,21236.0,28.0,438.0,853.0,3.0,242.06
110.0,436,3.0,2019.0,1,627433.0,17766.8,14695.0,107.0,4434.4,844.0,34.0,24.45
111.0,1229,3.0,2019.0,0,619640.0,10674.4,15692.0,25.0,2520.2,833.0,15.2,148.13
112.0,346,3.0,2019.0,0,613272.0,15783.0,31980.0,110.0,2465.0,1115.8,21.0,38.86
113.0,497,3.0,2018.0,1,600187.0,5999.0,4205.0,21.0,2752.4,807.0,26.8,100.05
104.8,1813,3.0,2019.0,0,599709.0,12531.6,12133.0,26.0,944.0,807.0,10.0,76.51
115.0,1853,3.0,2019.0,0,592483.0,4918.0,23351.0,33.0,903.0,797.0,6.0,120.47
116.0,1809,3.0,2019.0,0,578997.0,51074.0,13004.0,151.0,7219.0,779.0,68.0,11.34
117.0,1432,3.0,2017.2,0,574623.0,35950.0,6391.0,94.0,3915.0,773.0,48.0,15.98
118.0,400,3.0,2019.0,0,412608.8,53985.0,6426.0,143.0,7011.0,758.0,72.0,10.43
119.0,266,3.0,2019.0,0,355491.6,34693.0,5598.0,126.0,3238.0,754.0,46.0,30.438
120.0,425,3.0,2019.0,0,560749.0,27170.0,9277.0,92.0,3772.0,754.0,36.0,23.478
105.2,1714,3.0,2019.0,0,560721.0,68943.0,10838.0,173.0,10354.0,754.0,92.0,8.13
122.0,23,3.0,2018.6,0,550548.0,21059.0,6420.0,75.0,4568.0,740.0,28.0,26.14
123.0,1542,3.0,2019.0,0,544763.0,23962.0,52012.0,82.0,4312.0,733.0,29.0,26.258000000000003
124.0,500,3.0,2019.0,1,541083.0,74406.0,13346.0,311.0,8931.0,1186.0,100.0,7.27
145.2,392,3.0,2019.0,0,504267.0,10628.0,17805.0,90.0,2376.0,678.0,14.0,47.45
126.0,852,3.0,2019.0,0,503639.0,12815.0,11292.0,93.8,1417.0,1508.8,17.0,39.3
127.0,1393,3.0,2019.0,0,501492.0,25406.0,6805.0,91.0,5601.4,674.0,34.0,19.74
128.0,398,3.0,2017.8,0,495143.0,16171.0,6027.0,44.0,1263.0,666.0,21.0,30.62
129.0,492,3.0,2019.0,0,492679.0,16184.0,5027.0,55.0,1041.0,663.0,21.0,30.44
130.0,103,3.0,2019.0,0,491779.0,9751.0,14844.0,55.0,2168.0,661.0,13.0,50.43
131.0,977,3.0,2019.0,0,489484.0,33154.0,7009.0,88.0,2454.0,658.0,44.0,14.76
132.0,1370,3.0,2019.0,0,489354.0,81852.0,5485.0,199.0,11516.0,658.0,110.0,5.98
133.0,1619,3.0,2019.0,0,486983.0,14194.0,12143.0,51.0,4409.8,655.0,19.0,34.31
134.0,888,9.2,2019.0,0,454093.8,29701.0,4279.0,154.0,1151.0,654.0,39.0,16.38
135.0,738,3.0,2019.0,0,481427.0,16736.0,6938.0,87.0,2129.0,647.0,25.0,28.77
136.0,1373,3.0,2019.0,0,479336.0,95151.0,5984.0,244.0,15900.0,645.0,128.0,5.04
137.0,256,3.0,2019.0,0,475417.0,9884.0,6934.0,37.0,1693.0,639.0,13.0,37.436
138.0,1338,3.0,2019.0,0,348620.6,7643.0,49317.0,42.0,2794.0,626.0,10.0,60.94
139.0,558,6.4,2019.0,0,463953.0,35656.0,11869.0,118.0,5137.4,624.0,47.0,13.01
140.0,1414,3.0,2019.0,0,462409.0,86471.0,9203.0,264.0,18881.0,622.0,116.0,5.35
141.0,1393,3.0,2019.0,0,458010.0,21117.0,11894.0,122.0,4133.0,1889.4,28.0,21.69
142.0,1213,3.0,2019.0,1,451826.0,61844.0,6901.0,160.0,10287.0,608.0,83.0,7.31
143.0,1645,3.0,2019.0,0,444950.0,11033.0,42117.2,49.0,1882.0,598.0,14.0,40.33
144.0,608,3.0,2019.0,0,431300.0,59108.0,4834.0,169.0,12689.0,962.6,79.0,7.3
145.0,702,3.0,2019.0,0,429797.0,24176.0,3868.0,113.0,3161.0,578.0,46.0,12.4
146.0,730,3.0,2019.0,0,429065.0,23716.8,10121.0,119.0,4764.0,577.0,32.0,12.46
125.4,2039,3.0,2019.0,1,575058.2,33614.0,2784.0,360.0,2622.0,576.0,67.2,12.75
148.0,766,3.0,2019.0,1,428062.0,36036.0,21553.0,116.0,5044.0,576.0,48.0,11.88
149.0,848,3.0,2019.0,0,424658.0,16090.0,22539.0,85.0,2679.0,571.0,21.0,26.39
150.0,220,3.0,2019.0,0,419137.0,104207.0,33876.0,558.6,33462.0,564.0,140.0,4.02
113.0,1407,3.0,2019.0,0,824357.6,62926.0,6017.0,205.0,7455.0,563.0,84.0,6.65
152.0,1476,3.0,2019.0,0,414826.0,15559.0,8982.0,88.0,4300.6,558.0,20.0,26.66
153.0,699,3.0,2018.2,0,414371.0,14903.0,12774.0,76.4,1497.0,557.0,20.0,27.8
154.0,1282,3.0,2019.0,0,407472.0,3394.0,3558.0,16.0,499.0,548.0,4.0,120.06
148.8,501,3.0,2019.0,0,406289.0,11717.0,4930.0,44.0,1010.0,546.0,15.0,34.68
156.0,4,3.0,2019.0,0,400180.0,48803.0,4767.0,131.0,4816.0,538.0,65.0,8.2
157.0,1999,3.0,2019.0,0,389290.4,4024.0,15284.0,18.0,155.0,535.0,5.0,98.83
158.0,6,3.0,2019.0,0,395310.0,8576.0,22735.0,62.0,3595.0,532.0,11.0,46.09
133.6,689,3.0,2019.0,1,393879.0,16946.0,12224.8,67.0,3517.0,530.0,22.0,23.24
101.0,974,3.0,2019.0,1,393195.0,33170.0,10670.0,90.0,2952.0,1098.6,44.0,11.85
161.0,331,3.0,2019.0,0,392685.0,21981.0,13363.0,65.0,2889.0,528.0,29.0,17.86
162.0,1393,3.0,2019.0,0,388673.0,31144.4,12009.8,110.0,1829.0,523.0,32.0,16.18
163.0,1750,3.0,2019.0,0,385315.0,8789.0,4719.0,36.0,788.0,518.0,11.0,43.84
164.0,1683,3.0,2019.0,0,379615.0,36074.0,13862.0,98.0,4892.6,510.0,44.4,10.52
165.0,1503,3.0,2019.0,0,378704.0,7229.0,10208.0,28.0,428.0,509.0,9.0,52.39
166.0,1805,3.0,2019.0,0,376151.0,21739.0,24728.0,174.0,2772.0,506.0,8.0,56.98
167.0,1886,3.0,2018.4,0,369607.0,9254.6,121632.0,46.0,1072.4,497.0,7.0,68.42
168.0,1393,3.0,2019.0,0,365063.0,34910.4,8233.0,217.0,3376.0,491.0,44.0,18.022
114.0,1393,3.0,2019.0,0,362354.0,11764.0,8663.0,47.0,1311.0,1012.6,15.0,30.8
170.0,1393,3.0,2019.0,0,358169.0,3167.0,11499.0,8.0,94.0,482.0,4.0,113.09
171.0,538,3.0,2019.0,0,353528.0,28019.0,3549.0,103.8,3123.0,475.0,37.0,22.53
172.0,865,3.0,2019.0,0,350603.0,28596.0,6415.0,124.0,4095.0,471.0,38.0,12.26
173.0,1393,3.0,2019.0,0,346922.0,35605.0,4630.0,129.0,4633.0,466.0,47.0,9.74
174.0,133,4.6,2019.0,0,341423.0,40226.0,6844.0,128.0,10464.0,459.0,54.0,8.49
129.6,187,4.6,2019.0,0,340711.0,79522.2,45587.8,76.0,3988.0,458.0,30.0,14.84
176.0,1041,3.0,2019.0,0,332764.0,17305.0,2426.0,68.0,1424.0,447.0,23.0,19.23
177.0,1393,3.0,2018.2,0,331391.0,11831.0,13776.0,40.0,1359.0,446.0,15.0,28.01
144.2,1393,3.0,2019.0,0,329287.0,31119.0,9837.0,103.0,2437.0,443.0,41.0,10.58
179.0,391,6.6,2019.0,0,328558.0,2823.0,16383.0,14.2,572.0,442.0,3.0,116.39
180.0,603,3.0,2019.0,0,316428.0,16945.0,7225.0,63.0,1274.0,425.0,22.0,18.67
142.0,1723,3.0,2019.0,0,287897.0,43055.0,6990.0,156.0,8656.0,424.0,57.0,7.32
140.6,1571,3.0,2019.0,0,313967.0,11803.0,11868.0,34.0,1120.0,422.0,15.0,38.072
116.6,990,3.0,2019.0,0,312170.0,12372.0,6121.0,61.0,3245.0,420.0,16.0,25.23
184.0,1684,3.0,2019.0,0,310233.0,9336.0,22667.0,48.0,2802.0,417.0,12.0,33.23
185.0,419,3.0,2019.0,1,305677.0,13126.0,2834.0,47.0,1258.0,411.0,17.0,36.802
186.0,710,3.0,2019.0,0,303233.0,1293.0,25071.0,16.0,615.0,408.0,1.0,247.34
131.4,2025,3.0,2019.0,1,295245.0,11496.0,3942.0,45.0,1573.0,397.0,15.0,25.68
104.8,645,3.0,2019.0,0,294832.0,14825.0,24289.0,368.0,3392.0,396.0,19.0,19.89
189.0,1433,6.2,2019.0,0,284330.0,17723.0,1102.0,58.0,823.0,382.0,23.0,16.04
190.0,1194,3.0,2019.0,0,283490.0,18565.0,8127.0,116.0,1823.0,381.0,24.0,15.27
191.0,546,3.0,2019.0,0,281747.0,22892.2,5511.0,131.0,5525.0,379.0,59.0,6.37
192.0,1506,3.0,2019.0,0,493375.0,36511.0,23423.0,251.0,10243.0,376.0,49.0,7.67
193.0,1666,3.0,2019.0,1,276404.0,6832.0,16406.0,32.0,1810.0,372.0,9.0,40.46
194.0,637,3.0,2019.0,0,272891.0,21893.0,10530.0,86.0,6022.0,367.0,29.0,12.46
195.0,1393,3.0,2019.0,0,266051.0,26660.0,11016.0,131.0,7004.0,2127.8,35.0,25.744
196.0,1938,3.0,2019.0,0,262845.0,36381.0,2361.0,114.0,5180.6,353.0,48.0,7.22
149.4,255,3.0,2019.0,0,262460.0,17562.0,4963.0,58.0,3358.0,353.0,22.6,14.94
198.0,675,3.0,2019.0,0,318764.4,3426.0,30477.0,23.0,1509.0,350.0,4.0,76.02
199.0,70,3.0,2019.0,0,259380.0,7214.0,6769.0,24.0,879.0,349.0,9.0,36.43
200.0,1393,3.0,2019.0,1,251984.0,1117.0,32687.0,14.0,348.0,345.0,1.8,229.63
1.0,1393,4.0,2019.0,0,100443090.0,7536634.0,465998.0,4462.8,884315.0,139698.0,10482.0,13.33
2.0,898,4.0,2019.0,0,92428052.0,1978924.0,246421.6,4008.0,172848.0,128550.0,2752.0,46.71
3.0,1393,5.0,2019.0,0,83055988.0,727591.0,256096.0,1868.0,79087.0,115515.0,1011.0,114.15
4.0,838,4.0,2019.0,0,58637850.0,862890.0,331619.2,2623.0,135011.0,81554.0,2021.8,67.96
5.0,737,6.0,2019.0,0,34381371.0,195599.0,278075.0,1572.0,25124.0,47818.0,272.0,175.77
6.0,284,4.0,2019.0,1,30853367.0,845555.0,313013.0,2295.0,127669.0,42911.0,1176.0,36.49
7.0,431,4.0,2020.2,0,29498775.0,450484.0,146659.0,957.0,36752.0,41027.0,626.0,65.48
8.0,1199,4.0,2019.0,0,28601463.0,788023.0,185196.0,2534.0,102724.0,39779.0,1095.0,36.3
9.0,1393,4.0,2019.0,0,6456758.0,2009967.0,199116.0,954.8,259932.0,34908.0,2795.0,12.49
10.0,1208,4.0,2019.0,0,20687517.0,846962.0,134191.0,1937.0,73993.0,28772.0,1177.0,24.43
11.0,1991,6.6,2019.0,1,17304829.0,631891.0,99545.0,2475.0,44269.0,4594.8,878.0,27.39
12.0,1468,6.0,2019.0,0,12742668.0,363484.0,91302.0,1456.0,63530.0,17722.0,505.0,35.06
13.0,95,4.0,2019.0,1,2640190.4,142261.0,58551.8,348.0,12964.0,14401.0,197.0,72.79
14.0,528,4.0,2019.0,0,10112664.0,301475.8,109147.0,944.0,42988.0,14064.0,343.0,29.857999999999997
62.8,1393,4.0,2019.6,0,8271980.0,729483.0,48981.0,1791.0,122071.0,11504.0,432.4,11.34
16.0,358,4.0,2019.0,0,8217973.0,402932.0,42579.0,914.0,42838.0,11429.0,560.0,20.4
17.0,210,9.2,2019.0,0,7688262.0,850749.0,72152.0,4238.0,104618.0,10692.0,1183.0,25.958
18.0,971,4.0,2019.0,0,6916495.0,102356.0,49051.0,431.0,11202.0,9619.0,142.0,67.57
19.0,1083,4.0,2019.0,0,6832396.0,289237.2,216890.6,2195.0,30095.0,9502.0,182.0,52.17
20.0,493,4.0,2019.0,0,6618508.0,220037.0,44420.0,691.6,14174.0,9205.0,306.0,30.08
21.0,1393,4.0,2019.0,0,6147358.0,429837.0,36014.0,1222.0,70852.0,8549.0,597.0,14.3
22.0,1098,6.0,2019.0,0,5643083.0,71077.2,24250.0,457.0,14476.0,7848.0,326.0,24.04
23.0,1173,4.0,2019.0,0,5535080.0,115159.0,30328.0,273.0,20259.2,7698.0,238.4,48.06
24.0,1418,7.0,2020.0,0,5366151.0,263789.0,67750.0,710.0,60861.0,7463.0,366.0,20.34
25.0,1393,4.0,2019.0,0,5253076.0,113427.0,132741.0,1857.0,19698.0,7306.0,157.0,46.31
26.0,62,4.0,2019.0,0,5244086.0,86428.0,73394.0,854.0,23245.8,2045.4,120.0,60.68
27.0,1509,4.0,2019.0,0,1601166.6,38666.0,29675.0,112.0,2451.0,6815.0,53.0,126.74
28.0,1572,4.0,2019.0,0,1455287.0,68456.0,37817.0,166.0,7008.0,6571.0,84.0,69.02
69.2,1393,4.0,2019.0,0,4485192.0,107443.0,64983.0,771.0,18187.4,6238.0,149.0,41.74
30.0,1832,4.0,2019.0,0,4286613.0,63651.4,32467.0,1719.0,48582.0,5961.0,505.0,11.8
31.0,1672,4.0,2019.0,0,4187971.0,74262.4,32822.0,185.0,12269.0,5824.0,98.0,59.08
32.0,1878,4.2,2017.4,0,4177306.0,4197.0,22261.0,7.0,18.0,5809.0,17.8,995.31
33.0,1228,4.0,2019.0,0,4152340.0,165354.0,25487.0,461.0,13510.0,5775.0,229.0,25.11
34.0,75,4.0,2019.0,0,1673403.0,269002.0,14446.0,582.0,28685.0,5616.0,374.0,15.01
35.0,1987,4.0,2019.0,0,3695291.0,103605.6,135162.0,410.4,30069.0,5139.0,148.6,27.85
36.0,1289,4.0,2019.0,0,3623460.0,52805.0,27400.4,223.0,5560.0,2714.6,73.0,68.62
99.0,1411,4.0,2019.0,0,1788551.2,82850.2,46400.0,766.0,30128.0,4728.0,239.0,19.74
38.0,381,4.0,2019.0,0,3159898.0,276886.0,16638.0,229.4,29317.0,4394.0,385.0,11.41
100.4,22,4.0,2019.0,0,2951275.0,38058.0,22549.0,75.0,1469.0,4104.0,57.4,77.55
40.0,1393,4.0,2019.0,0,2728814.0,117798.0,14132.0,384.0,9549.0,1037.6,163.0,23.17
98.6,149,4.0,2019.0,0,2463155.0,127755.0,7387.0,279.0,8491.0,3425.0,177.0,38.32
42.0,1713,4.0,2019.0,0,2366305.0,85336.0,22789.0,219.0,8130.0,3291.0,118.0,27.73
43.0,1113,4.0,2019.6,0,2339182.0,226290.0,33120.0,694.0,35572.0,3253.0,314.0,10.34
44.0,1940,4.0,2019.0,0,2261762.0,17591.2,29812.0,96.0,2627.0,3145.0,54.0,57.82
45.0,633,4.0,2019.0,1,2033558.0,37102.0,39016.0,105.0,6534.0,2828.0,51.0,54.81
46.0,1462,4.0,2019.0,0,1995466.0,119755.0,79473.0,1450.0,15761.0,2775.0,166.0,16.66
76.6,535,4.0,2019.0,0,1932550.0,161263.0,15815.0,564.0,13186.0,2687.0,224.0,11.98
48.0,245,6.0,2019.0,0,1907161.0,17608.0,32143.0,72.0,1511.0,2652.0,45.0,108.31
49.0,1393,4.0,2019.0,0,1136570.0,87441.0,13121.0,199.0,6315.0,2615.0,121.0,21.51
120.6,1441,4.0,2019.0,0,1877327.0,128841.0,11127.0,288.0,14557.0,2611.0,179.0,14.57
